"name","out"
"ACTN3",0.000817902574049238
"NEBL",0.00135321958237833
"ANKRD23",5.10831323424165e-05
"ANKRD1",-0.00307530961503165
"TTN",0.0017159175554378
"DHX8",0.00171892043790793
"DENND2D",0.000619520405549473
"MTA2",0.00192467403908479
"XPO1",0.00226151658260825
"CAPZA2",0.00186702868169485
"GTSE1",0.00113061655151164
"BAG6",0.00204985417191973
"KIAA1429",0.0028046456236653
"PPP1CC",0.00225986523928269
"GBF1",0.001155020673526
"PDLIM3",0.00055738802482879
"HOMER2",0.000595421796466534
"TRIP6",0.00141708650813715
"HOMER1",0.0010349527190986
"HOMER3",0.00182812531291369
"PALLD",0.00185719602129993
"SSFA2",0.00140019484746682
"KCNA5",0.001838664563774
"DLG1",0.00196620714389699
"DISC1",0.0014510224265584
"GRIN2B",0.00181282708756966
"ADAM12",0.00130400747331151
"TNN",-0.13907487755551
"PDLIM1",0.00122841243008256
"DLG4",0.00123555073272084
"YWHAQ",0.00202127746316177
"NRIP1",0.00179547058469944
"KAT2B",0.00223568325611484
"MED14",0.00135954821523619
"SNW1",0.00218452583070541
"ITGB3BP",0.000455747017376311
"ATXN7",0.0017067948992419
"NR1I2",0.00189082330986594
"PSMA3",0.00185424203555328
"KCNN2",-0.139076308937943
"LDB3",0.00178372009154681
"ATXN2",0.00123502639774922
"COIL",0.0018563974536979
"NOS3",0.00155706023971252
"ACTN4",0.00195584679904549
"ACTN1",0.00169637528882045
"ERBB2IP",0.00221104641332127
"CAPN1",0.00194100535482211
"RPL35",0.00124955659273424
"ZNF446",0.00064203548715712
"MOS",0.00106635811549063
"SNAI1",0.00204832743950426
"SP100",0.00185923002173269
"MICALL2",0.00106253424620512
"BRMS1L",0.000601125826484519
"FAM154A",0.000539922343962164
"RTP5",0.000636972068431101
"HSPB1",0.00230964761693558
"MYH1",0.000795177505459566
"MYH2",0.000772019188289072
"MYH3",0.000821327573646012
"MYH4",0.00113249204447136
"MYH6",0.000893075647675576
"MYH7",0.00136464400283986
"MYH8",0.00152943671368539
"PSMB5",0.00163028437113411
"TPM3",0.00200059903988877
"TPM4",0.00191570224120026
"TNNI1",0.000488952441267953
"TPM1",0.00199152852012939
"TPM2",0.00166955196730255
"ANGPTL7",-0.00307489394090115
"ATP5G1",0.000502949062444205
"CD27",0.00067290268006873
"CLEC4D",0.00184527565893371
"CRABP2",-0.00305768036959338
"CRADD",0.00109980498477454
"FAM50B",0.00148056000313949
"GATA3",0.00152775141357985
"GNB2L1",0.00212812338659698
"GOLGA7",0.00172080970993933
"GSTT1",0.00109896629298497
"HIST1H4I",0.00167173713417221
"KATNAL2",-0.139073848110587
"MRPL10",0.00116786421757254
"NCAPH2",0.00149998023729741
"PPP1CB",0.00201153075804547
"QARS",0.00180956905696552
"SPA17",-0.000125449159225015
"SRP9",0.00179295073758001
"SSSCA1",0.00108870008350461
"TCTEX1D2",0.000782194292531768
"TOLLIP",0.00201537590502665
"ZC2HC1C",0.000694351855443476
"CFTR",0.804906328179627
"ST7",0.00110400135224994
"AGRN",0.00139950155784043
"RGS9",-6.70581470404497e-05
"GRIN1",0.000546149558730376
"PPP1R9B",0.00119316948588256
"HTT",0.00200096994843373
"BAD",0.00174531512393524
"USP2",0.00194826780947514
"PSMA1",0.00179167739589404
"HTR1B",0.00118197868996344
"C11orf57",0.001082952107533
"WDYHV1",0.000877989944061461
"RPP14",0.00175318649455689
"SYNPO2L",-0.139075193242916
"CNNM3",0.00178566468672367
"ODF3B",0.000657359241734506
"MGC50722",0.000888413489001725
"HIST2H2BE",0.00189614948464905
"SNAPIN",0.00105868177861852
"AKTIP",0.00162026484494942
"APPL1",0.00198790314679589
"ASH2L",0.00206154584791965
"MAST2",0.00116228177412267
"MYOM2",-0.00307159364514984
"TULP3",0.00200346410451862
"ABI1",0.00161099559990843
"DUX1",-0.139079281461219
"DDX58",0.00310177203040192
"ARX",0.000532614717855424
"CACNA1C",0.00112882137188782
"FXR1",0.00197746235086935
"SHANK3",0.00184071922854409
"SMARCA2",0.00199581038194733
"TSC1",0.00192416941554356
"TSC2",0.00175434001482925
"ACVR1",0.00132166301857034
"FNTA",0.00173784409129402
"BMPR2",0.0020264218167167
"GDF5",0.000813266575935741
"ENG",0.00166318889836218
"BMP7",0.00166550175267152
"SMAD5",0.00179293539511351
"SMAD1",0.00246383775325577
"ACVR1B",0.00170768399942725
"TGFBR2",0.806209827648653
"TSC22D1",0.00194936438451664
"IGSF1",0.000718922495122489
"SMURF1",0.00212240513676699
"BAMBI",0.00145628548944591
"SMAD6",0.00169031958300353
"SMAD7",0.806618741592045
"PEG10",0.000996440020743643
"INHBA",-0.00306229575556088
"ACVR2A",0.0014812240581484
"BMPR1A",0.805934298388279
"USP15",0.00200642281338477
"ACVRL1",0.00161708716837363
"TGFBRAP1",0.00162699911150265
"GRAMD1A",0.000769742568501077
"MED16",0.00189073568577323
"RNF149",0.00169479014714773
"ARV1",0.000869981309369967
"OTUB1",0.00211682384575422
"LRRIQ1",0.000919263907970197
"TNFRSF10A",0.00127688619687972
"MRAP2",0.00101624183887549
"CD320",0.000845214236527619
"RGMB",0.001173487989714
"FBXO7",0.00161092391218474
"FKBP1A",0.00142399024546328
"TDGF1",0.00104494561035874
"BMP6",0.806164507493664
"GDF2",-0.00299432307915886
"STIP1",0.00188140377107552
"ATM",0.00205498140123058
"PIK3CG",0.00185391075748519
"CKM",0.000775482162193247
"PSMD14",0.00180052205782019
"STUB1",0.00222434029172459
"EDAR",0.00128770503447956
"KCNE3",0.00179869007800532
"NRSN1",0.000792930349559009
"KCNK18",0.00116586257743534
"OPALIN",0.0010332310622532
"MYADM",0.00178501514306222
"INSRR",0.000688854283642
"FYN",0.00190084258454637
"AXL",0.0012225949864339
"ERBB2",0.00235226408261396
"ACVR2B",0.0013864955979914
"TNFRSF10B",0.00158788818815623
"TGFB1",0.805959385830719
"PTP4A2",0.00109608596432569
"TGFBR1",0.806531096467746
"HDAC6",0.00216845983261702
"VAV2",0.00161696301052561
"TGM2",0.806372405712096
"INHBB",-0.00300751839429911
"STAT2",0.00178329039473422
"SAFB2",0.00189481200578077
"RPL13A",0.00121821418057624
"HK2",0.00179306346972366
"AMMECR1L",0.000488904265168814
"HEYL",0.00171850231367611
"NAP1L1",0.00193904764024921
"FNTB",0.000870471549363708
"DARS2",0.00152245923537597
"TOP1",0.00193130265219512
"BRAF",0.806368004275727
"FGFR3",0.806224340435513
"KDM6A",0.806223346372971
"ARFGAP1",0.00178175507471601
"TSKS",0.805934852585261
"RPL18",0.00197897980606638
"C10orf71",-0.00305823561164553
"EPB41L5",0.00192913793757535
"FAM117B",-0.00306180701638387
"ARNT2",0.000906162182273642
"XRCC3",0.001249814025264
"ATAD5",0.00153319134905452
"BLM",0.00202631643298226
"MTOR",0.00214498526813695
"RPS19",0.00189682630092338
"RECQL4",0.00200586610570283
"PGGT1B",0.00020699636818275
"AP4M1",0.000811281151373779
"PRMT1",0.00186337615964176
"MINA",0.00105312268128242
"RRP1",0.00120059122693549
"PPIF",0.00179722214965544
"STAG2",0.00119424980817144
"CENPV",0.00101306585315445
"RNF169",0.00116986202486902
"CHCHD2",0.000929671799627845
"OGT",0.00199061769385957
"DDX39A",0.00251169128278461
"TNIK",0.00194059690326526
"GRSF1",0.00171396882298149
"RAB2B",-0.000126370562003722
"YKT6",0.00177252201316534
"CAPN2",0.00122597926428655
"ZMYM1",0.00131405615298591
"CHURC1_FNTB",-0.00299065462583277
"OGFOD1",0.000480507549515286
"TP53TG5",-0.0030670981698682
"DGKZ",0.00186549859802255
"RPL23AP32",-0.00306363372995295
"ZNF691",0.00152237176704192
"KRT31",0.00110047387592225
"TFPI2",0.806634960123492
"CENPF",0.00116217780866349
"RPL15",0.00219487313974256
"AGMAT",0.000936783121104456
"SNX33",0.00110467710588769
"LMNB2",0.805397549027547
"RPL23A",0.00199605097254814
"PTP4A1",0.000791146212224947
"GATA2",0.00194256114562776
"HDAC3",0.00185213251192556
"HDAC5",0.00194322975663826
"SPI1",0.0010485210396699
"POU1F1",0.00124528119723805
"ZBTB16",0.00193445071818869
"ZBTB32",-4.58769470683991e-06
"LMO2",0.00152763500258233
"TAL1",0.00169292540908656
"ZFPM1",-0.00304080684867021
"SMAD4",0.805496859535178
"POU2AF1",0.00105081395146085
"MED1",0.00185795025023357
"EP300",0.804933115871575
"KAT2A",0.00206984362130462
"ELAVL1",0.00256098950131293
"TRIM23",0.00180548477782745
"FHL3",0.805284033420457
"GOLGA2",0.0018685478161169
"MDFI",0.00178599038154331
"TRAF1",0.00177566500494029
"ADAMTSL4",0.00140040592325884
"PRR20A",0.00148639774590388
"KRT40",0.000909167426850685
"KRTAP10_9",0.00120385036516036
"KRTAP10_3",0.000777039787415181
"NOTCH2NL",0.00143376453725609
"BMI1",0.00190799481306572
"FBXW7",0.804955707882848
"SKP1",0.00202797306107181
"CUL1",0.00213831048767793
"RBX1",0.00222251258144796
"CDK1",0.00215463731195051
"TRAPPC9",0.000698571117362346
"TRAPPC10",0.00101352832507811
"TRAPPC4",-0.139075787262266
"IMPDH1",0.00116939434714031
"CCNA2",0.00202753855039345
"CDK4",0.0020840809628128
"ZUFSP",0.00183473970595125
"TNIP2",0.00179867319377217
"NR2C2",0.00195116267293554
"HIST1H4A",0.00230421959750212
"MSX2",0.00165681571417516
"RBPMS",0.00189539085490572
"KRTAP11_1",0.000673334514547235
"KRTAP8_1",0.000598926090321831
"KRTAP21_2",0.00152873328384442
"CYSRT1",0.00188888321777449
"KRTAP3_1",0.00063096221048324
"KRTAP6_3",0.00157457700067353
"KRTAP13_3",0.000531580481659417
"KRTAP7_1",0.00151429021756757
"SNRPD3",0.00182372906528202
"FASN",0.00211827142535686
"TP53",0.804665332460344
"TDG",0.00192547592298049
"CHFR",0.00158244662071941
"DAXX",0.00197734765878348
"SMAD3",0.805721137591575
"SMAD2",0.805714931853677
"ZFYVE9",0.00192537690888141
"MAPK11",0.000905322971857355
"MDM2",0.00207912607584553
"RPL11",0.00199848517428836
"MYB",0.00171149867773605
"ANKRD2",0.0017772260630038
"TRIM69",0.0017941828582352
"TOPBP1",0.00202537631470606
"CCNT1",0.00177442618764214
"SRF",0.00128909341990852
"CREBBP",0.00230242226790592
"SUMO1",0.0019233200863505
"NCOR2",0.00185976937501913
"SIN3A",0.00188615509021137
"NCOR1",0.00198290567059275
"HDAC1",0.00230972079854683
"SKI",0.00194099168293159
"HDAC2",0.00220829645358562
"RARA",0.00184065823798503
"RXRA",0.00199369383686977
"TRIM24",0.00182205919784258
"RB1",0.00204023772924924
"EIF4E",0.00182035552395752
"RELA",0.00213398702478073
"HHEX",0.000558879455141846
"NR4A1",0.00254597819275352
"STAT3",0.00204408752551334
"FOS",0.00199385109815826
"ATF2",0.00199941557954294
"UBE2I",0.00217630592152587
"BCL6",0.00203101788255955
"SP1",0.00216819079087404
"ARNT",0.805752829747529
"TRIM27",0.00192323309079969
"PLAGL1",0.00203551152503205
"UBE2U",0.000917924492392038
"NR2C1",0.00119587062957347
"KAT5",0.00193592833178289
"SATB1",0.00190194585117208
"TERT",0.00200005313464399
"NR3C1",0.00242930587545126
"POLR2E",0.00135463768208213
"PPARG",0.806090610847604
"MED7",0.00109722049424404
"PCBD2",0.000742467524440038
"CHD4",0.00210079004331209
"SAP25",0.000574426085045954
"ZNF506",-0.00304786863441
"FOXO1",0.00185968684292767
"HDAC7",0.00187454552000292
"TOP2B",0.00193496338125369
"SAP130",0.00168542317840589
"HNRNPU",0.00224643003590026
"RFC4",0.00187088740872151
"MRTO4",0.00175073223981445
"SNRNP40",0.00114329839882776
"RUNX1",0.0019750802011502
"SIAH1",0.00188391952851028
"SF1",0.00172057527050908
"SMARCA4",0.00212314428790075
"KLHL20",0.000809481898305983
"BANP",0.00189147542456569
"UBE3A",0.00198479204942713
"TGIF1",0.00175812385355021
"PIAS2",0.00191599715656898
"SUMO2",0.00204682531210804
"SUMO3",0.00175438674328404
"AXIN1",0.00208674445382715
"MAGEA2",0.00174974733292482
"SETDB1",0.00174773858228455
"PSME3",0.00200166401342958
"H2AFX",0.00203439328247135
"ATXN3",0.00191582649200239
"PIAS1",0.00195782023881402
"CSNK2A1",0.00205673841746286
"MAF",0.806221425160015
"TERF2IP",0.00195825652933012
"ARIH2",0.00182821441613061
"USP7",0.00213142822484644
"CSNK2B",0.00214308540331849
"YAP1",0.805011804902978
"CTNNB1",0.805006802764284
"RANBP2",0.0019868307145503
"RBCK1",0.0017807762019043
"FBXO3",0.00168820834533586
"PIN1",0.00207926788030357
"UHRF1",0.00195372727990558
"HIPK2",0.00196376124511945
"TOPORS",0.00180027513646929
"IKBKE",0.00107405333366513
"ZMYM2",0.00164816943397319
"SLC1A2",-0.00306671718526798
"WRN",0.806398767948872
"IER3",-0.00306069845363418
"RAD51",0.00201173641040118
"CHEK2",0.806307308305762
"SYNE2",0.00177090339551058
"MAPK3",0.00225268008256424
"ARID3A",0.00177658748201612
"RUNX3",0.00191501863129609
"RUNX2",0.00205991130573975
"PKM",0.00213368474299414
"CSNK2A3",0.00110112012464972
"PLCG1",0.00207281803200325
"ELF4",-0.00304346067977333
"BCL2",0.806393256172344
"AURKA",0.805280712527637
"SIRT1",0.00214628423669
"NFATC1",0.805897201376825
"FAS",0.0018834310234908
"CSNK1D",0.00205941553589206
"EZH2",0.00208299677830084
"SUZ12",0.00194964467963204
"MAPK7",0.00179258256596706
"CDK6",0.00207625623642337
"RNF111",0.00171370598095859
"LMNA",0.00213855668281035
"HDAC11",0.0015839067492069
"RNF125",0.00174774665270201
"KAT6A",0.00186588477076604
"CASP8AP2",0.000910595294111785
"ADH1B",0.805861008995451
"NFKB1",0.0020069940497883
"PLSCR1",0.00189012487384975
"SH3GL1",0.00129036255045186
"GLIS2",0.00188524223763227
"JAK1",0.00195426707466081
"ATF7IP",0.00158061337752618
"ATXN1",0.00103701947057257
"EHMT2",0.00182002862145662
"ATRX",0.0018798800036309
"H3F3A",0.00171280426561431
"HIRA",0.00173054816944644
"ASF1A",0.00188120929417705
"NCOA2",0.00188674431221187
"RPL5",0.00195689178754185
"RBL2",0.00109006814879158
"E2F4",0.0019770606719822
"TBX3",0.00169589252656286
"TBX2",-0.00306663931493949
"PYCARD",0.806346814486096
"SKIL",0.0017502367625841
"SENP1",0.00197776975279424
"SNX11",0.000970438170314444
"RFPL4B",0.000647745354836992
"ACOT8",0.00104436245026031
"PER2",0.00185714630803539
"NTRK1",0.00243935837727605
"TCF7L2",0.806229504261201
"IFI16",0.00195232153194651
"PARK7",0.00198387355228497
"DNM2",0.00200062809372196
"KRAS",0.804820736778138
"CASC5",0.0016827859146395
"FIP1L1",0.00178177457187077
"DSN1",0.00145798105140833
"SQSTM1",0.00216343548621909
"PLOD3",0.00185089108675375
"ATP5J2",0.00122506111493586
"TOMM20",0.00179636283986132
"HMGXB4",0.000520462728587862
"WDR5",0.00211472561587248
"INTS7",0.00107930686572983
"TCTN3",0.00105146666436815
"UQCRQ",0.00125693967698853
"TBC1D14",0.00057663894567008
"COLGALT1",0.0011734971579388
"SFXN3",0.00125098405390236
"DPH7",0.000868513357746448
"C1QTNF6",-0.00306313273796929
"NANP",0.00154728927280514
"EME1",-0.00306852288176537
"GOLGA6A",0.000209369035109153
"TIMM23",0.00113510502232536
"MAP1LC3B",0.00202074841285839
"GATA1",0.00177470771541531
"STAT1",0.0020910509841454
"NACC1",-0.00305559724053284
"PPARGC1A",0.0019402082169526
"NR1I3",0.00105474466268974
"CDKN2A",0.00202256041358145
"USP11",0.00209365008804295
"NF1",0.805919161043653
"TUBA3C",0.00115269136736015
"GOPC",0.00189418394901249
"KLHL40",0.00173641503988302
"NDUFS1",0.00160192561406562
"TRIML2",0.00175090309094212
"WDR45B",0.000846238605240279
"NDUFA2",0.000923703661818355
"RNF123",0.00188332745798531
"PADI3",-0.00305115792058956
"ARHGEF16",0.00127425611330004
"CDH19",0.00108030158546499
"SPTA1",0.00203727994704312
"TRIM22",0.000380464063947748
"CIITA",0.00171687354119688
"CACUL1",0.805631218003196
"PCBP1",0.00208385396927033
"ZNF451",0.00175601411905986
"EGLN3",0.00226493621875097
"TRIB3",0.00177205839456151
"KPNA4",0.00182405584488721
"EIF3K",0.0012912251466766
"ESR2",0.804911799024168
"DCPS",0.00110047797579284
"TP53BP1",0.00198296404681063
"MDC1",0.00198901793354919
"SP3",0.00196328087335602
"TET2",0.806580369816906
"GBAS",0.00179645861049462
"DNAJC11",0.00179930156357782
"HADHB",0.00200295940625803
"VDAC2",0.00192060337813899
"VDAC3",0.0013763311233018
"MAD1L1",0.00160756879344246
"PAK7",0.00100305855231466
"XRCC1",0.80645729554065
"CBFB",0.00177435998551676
"FANCD2",0.00194847089235407
"BUB3",0.00215045651300586
"ERCC6",0.805587725698499
"NEK4",0.00169210199621913
"BRD1",0.00197202653036065
"BRD8",0.00176726530451683
"PHIP",0.805438577144139
"TRIM66",0.00192662709639459
"AIM2",0.00148458185614576
"PYHIN1",0.00188047250026963
"E2F1",0.00191241340943545
"IL12RB1",0.000972714417037622
"NFKB2",0.00177995717420676
"HULC",0.000977600693953147
"NUPR1",0.00200334894836726
"BRD4",0.00228323442008345
"CASP8",0.806239005628046
"RIN3",0.00151111134784163
"DNAJB1",0.00204664862275571
"LMNB1",0.00202520802698593
"MAP1LC3A",0.00119853429963589
"NAA40",0.0019788774864956
"C3orf52",0.001425155189123
"XIAP",0.00171216781576683
"TRIM52",0.00064203573368611
"BIRC2",0.00119716355393496
"CALM1",0.00205581241444883
"S100B",0.00177884137695464
"S100A2",0.00162716113076191
"CALML3",0.000949850270264564
"TNNC2",0.000834168737317943
"TMED7",0.00104731371626594
"USF1",0.00164734658278537
"PRMT8",0.000556535796188185
"SSUH2",0.000791338388918942
"ZNF784",0.00162013866581415
"TUBB3",0.00188232570181691
"KMT2A",0.00200218561110002
"NSMCE2",0.000665276081821968
"SMC5",0.00176748183320343
"SMC6",0.00151510189230874
"TERF2",0.00179839217798818
"MORC3",0.00102322062408459
"PTPN11",0.00206823820715023
"E2F3",0.00175886445938761
"RPA2",0.00221547380928736
"ORC2",0.00179755547233376
"KIN",0.00155687856949205
"ORC1",0.00176911140568353
"ORC4",0.00156266365115044
"ORC5",0.00133607430665702
"MCM3",0.00197122816960726
"MCM4",0.00188589731817045
"HERPUD1",-0.00305856236928716
"ACP5",0.00100265705721524
"GOLM1",0.000399645738976741
"COPS6",0.00174387170052393
"RBM48",0.00155122858348353
"RPLP1",0.00180314841226121
"UNC119",0.000879266835650048
"MED31",0.001166458873692
"CRMP1",0.00114016417624392
"EEF1A1",0.00216086415010936
"GAPDH",0.805246259670295
"KIAA1377",0.00160357208161969
"LRIF1",0.00185459317089831
"UTP14A",0.0019635892668743
"TLE1",0.00184171664038817
"TUBB2A",0.805340071800888
"PRKDC",0.00216838820507013
"XRCC6",0.00220413449998236
"RPA1",0.00224823174529662
"UNG",0.806294695574352
"RPA4",0.00182326499081509
"SERTAD3",-0.139072960338138
"XPA",0.00235214924744466
"RAD52",0.00102062010618345
"RPA3",0.00198823088994109
"MEN1",0.00208544988616378
"RAD9A",0.00194950265692444
"RAD1",0.00194196964598917
"HUS1",0.00190897492369452
"FANCM",0.000575355357326977
"FYCO1",0.00179345234431485
"RB1CC1",0.00199026403357346
"CHD1L",0.00119379278622285
"ATR",0.00218702748480683
"PRIM1",0.00133163828186077
"HNRNPUL1",0.00184740573925747
"RFWD3",0.00172851836561866
"PCNA",0.00232941882092577
"GTF2H1",0.00181770533728192
"BID",0.00100983066448056
"APC",0.805845324834279
"NEURL4",0.00177020682795207
"POLD1",0.806430833975491
"DDX1",0.00200404788926061
"PPIA",0.00194884072874298
"PMPCB",0.00108547147314632
"UBXN1",0.00114559481934327
"ATP6V1A",0.00129972116781475
"PAN2",0.804921373724703
"SDF4",0.805822033677076
"EIF4G2",0.00165709046696844
"CFB",0.00114639126055258
"SLC17A9",-0.139078926520862
"CALCOCO2",0.804459815286625
"MARCKS",0.00201640373397811
"PFDN2",0.00106959566823209
"PRKACA",0.00129498823275236
"ANP32A",0.806046515458894
"ARPC1B",0.00164899463136362
"ARPC2",0.00162775814026194
"CALU",0.00176667551115607
"PPP2R5D",0.00164069717137027
"SH3GLB1",0.00130281864010913
"TPD52L2",0.0018478921638707
"TPRKB",-0.00306771802059855
"UBQLN2",0.00191527227058415
"PARP1",0.805004432177828
"HNRNPM",0.00204038251132265
"SMARCAL1",0.000692662206459812
"MYH9",0.00210463734825999
"PARP14",0.000689975902894291
"LIG3",0.805875625484819
"TOP3A",0.00173292080360913
"FBXO18",-0.00305469079708307
"DHX36",0.00185133623269808
"DNA2",0.00176535315593891
"HLTF",0.00156834625611153
"XRN2",0.00187468968928184
"HNRNPD",0.00208740991239937
"GTF2I",0.00189210881416497
"MYH10",0.00202930798870516
"IQGAP1",0.00206438096544925
"CDKN2AIP",0.00144519219809557
"SFPQ",0.0021270656221359
"RMI1",0.000720966971217998
"MSI2",0.00175523643530221
"RTEL1",0.000759953337970925
"XRCC5",0.00216340384342846
"TIAL1",0.00111859553575493
"FUS",0.0021104795614982
"MPG",0.00157207585342069
"TARDBP",0.0018813655283458
"HNRNPA0",0.00196508864291229
"PARP9",0.00114594253702924
"HNRNPA2B1",0.00208592256349824
"ANXA2P2",0.00157489759874147
"PURB",0.00169598280128907
"PNKP",0.00113252354492298
"MSH2",0.8060910370962
